1.0 0.49908125000623893 0.400011354106 0.799907395909 0.00038578259218281845 0.00018486314359570806
1.0 0.499100803492354 0.400041208769 0.799924552819 0.0006935807831479016 0.0002967429892900877
1.0 0.35861197157887614 0.135561751554 0.726632988625 0.0004421886366562214 0.0001886761735763193
1.0 0.6342562750734778 0.731186669536 0.793727353513 0.0021425960341291 0.0011540078467897567
1.0 0.830195307197469 0.998000728154 0.998000755108 0.004628674820002253 0.002382431424161533
1.0 0.49910764753835407 0.599991103591 0.599991112831 0.0003953380076370606 0.00017501953398309025
1.0 0.6653145398489646 0.799792895488 0.799793125851 0.002386182026118721 0.0012858064872039547
1.0 0.49913199802872565 0.600020363324 0.600020397894 0.0009236417225159412 0.0004080888822005238
1.0 1.0111739241739823e-07 1.20921763909e-07 1.22190264669e-07 0.0009478912163739622 8.698221473422465e-05
1.0 1.0113333485815931e-07 1.20945405263e-07 1.22204953013e-07 0.0008462441412812444 8.971310258677844e-05
1.0 1.0127082416196459e-07 1.21129378948e-07 1.22351538718e-07 0.0009620887760678314 0.0001901664017836245
1.0 1.0111602797370795e-07 1.20916716917e-07 1.2219203119e-07 0.0011273928172232197 0.0001613018297084186
1.0 1.0117359430075222e-07 1.2097214812e-07 1.22275004135e-07 0.0009303338865290582 9.200707810420273e-05
1.0 1.011021470456991e-07 1.2089943421e-07 1.22175940602e-07 0.0008889222107324275 8.866575338754826e-05
1.0 1.0111844568157522e-07 1.20918013158e-07 1.22196547736e-07 0.0010061296464197603 8.758057975720063e-05
1.0 1.0096036897692036e-07 1.20706276316e-07 1.2202822782e-07 0.0011907699722796716 0.0001208048220461068
1.0 7.975388746390531e-08 9.65992042856e-08 9.51495038723e-08 0.0011188816065655395 0.0003315990856144421
1.0 7.818971975499027e-08 9.48400673307e-08 9.3147982293e-08 0.00016744358362956856 0.0011242672097205877
1.0 0.16640077547654866 0.20003497356 0.20003497599 0.0003303495047086 0.00015914081776780022
1.0 0.36314778760853983 0.436549999997 0.436549999998 0.0005022050997828307 0.00023076885051801041
1.0 0.7069346285953717 0.849825672617 0.849825668474 0.0015917617020076154 0.0008141954148858469
1.0 0.7484540410304601 0.899737307658 0.899737301628 0.002097479051276604 0.0010510655703715546
1.0 2.2033742465401772e-05 2.65408380851e-05 2.64339044381e-05 0.0007415132006850195 0.00010509889727860694
1.0 0.36400226679036285 0.437577200796 0.437577185317 0.00017908053466108076 8.55719124611412e-05
1.0 2.177040248530177e-05 2.62106336146e-05 2.61309723607e-05 0.0007486865058920517 0.00010457998858858146
1.0 0.41596869657379654 0.500047452012 0.500047499325 0.00017922607514395483 9.249638779977267e-05
1.0 0.8064900530973451 0.969503999999 0.969504000001 0.003671219661213552 0.0018524866494575426
1.0 0.665358818452053 0.799846238327 0.799846240079 0.002582509805779022 0.001415541733175941
1.0 0.7899213607468585 0.949586305767 0.949586327518 0.0029086771246226717 0.0014375570394955582
1.0 2.1740082317797346e-05 2.59902617848e-05 2.62784467665e-05 0.0007038276470177966 0.0001104495052388913
1.0 0.8270724445334248 0.994246477574 0.994246846517 0.004442754960259751 0.0022741369713895846
1.0 0.7982139956077257 0.959555089678 0.959555155081 0.003404606649222578 0.0017073595689268686
1.0 0.665381569443416 0.799873613923 0.799873563675 0.0010624855591775146 0.0005807261817746167
1.0 0.6653833988576903 0.799875676879 0.799875899098 0.0012153936021250384 0.000636797810352648
1.0 0.665415301043531 0.799914264418 0.799914012559 0.0024392357792094492 0.0013206164420369103
1.0 0.561538567358938 0.68240516816 0.66767691932 0.0012553346314661564 0.000615813993127976
1.0 0.3305336920669911 0.506666394986 0.288020992324 0.0006232662351682288 0.0002953337626238969
1.0 0.4158233589483717 0.599857590977 0.399887931601 0.0004983265714246824 0.0001932649863694222
1.0 0.24955047191655008 0.599980017325 3.03217649277e-06 0.00019797609611623885 0.00011780604877283049
1.0 0.24954566267533784 0.599964597756 6.88910172714e-06 0.0004816797874283149 0.00020153351938384276
1.0 0.374319217125646 0.649960086792 0.249998882042 0.00016680267864948982 7.848926629421555e-05
1.0 0.37432535363697345 0.649960888856 0.250012833718 0.00042806785265294295 0.00017645523254747233
1.0 0.5460378242855309 0.779143104361 0.533671239134 0.001046046939514426 0.0004930381548219515
1.0 0.34965742515398934 0.75268508647 0.0879806378364 0.0004065318286491861 0.00016755441877482446
1.0 0.582233905691646 0.899797939478 0.50004102527 0.0011658355266305777 0.0005815310265539943
1.0 0.3742297456478172 0.89973612622 7.73033751787e-06 0.00032745399077199435 0.00011820706030062741
1.0 0.5822267441169734 0.899805253084 0.50001649341 0.000631923937139529 0.0003619691602479897
1.0 0.3742511797759476 0.89979327394 2.11573408668e-06 0.00013247164178117513 9.116828748035626e-05
1.0 0.20776000758106142 0.499507999998 1.03335190226e-07 0.0013408015792423628 0.0007078835067413099
1.01 0.311298286639676 0.249968490735 0.499963472467 0.0005151537872264092 0.00024404478692803175
1.158 0.37308010796466823 0.799736754383 0.0284620366004 0.00044683163395537286 0.0005458335043672927
1.186 0.33491284964360657 0.419942417905 0.380019411669 0.0006808554538177568 0.0003287437238227976
1.221 0.00010355041930173664 0.000145609380623 9.70591619125e-05 0.001201456639525471 0.00017868226733470344
1.246 0.46929602189059694 0.411928577093 0.759272586604 0.0019625379560360904 0.0011947169185379963
1.25 0.2891983110558109 0.000151919629602 0.799992469376 0.0037363371851284097 0.0026787692043608786
1.25 0.4782062413489113 0.400139285381 0.80000583972 0.0024977130580912162 0.0016172375075279416
1.25 0.14461019596112606 0.00010506770919 0.399988726055 0.002381248353230999 0.0011667304025454771
1.25 0.5224682576287891 0.799747589575 0.400013191404 0.0007652439970148376 0.0008186532059551078
1.283 0.28874544420021264 0.00967397539295 0.799765563861 0.004427011069444732 0.0032347588609855614
1.41 0.38503374700865267 0.500003562202 0.399998684378 2.7888391329424138e-05 2.8517405828692993e-05
1.45 0.6137908669136177 0.697763404354 0.787668362791 0.0025482566250612675 0.0013504330255239118
1.5 0.796377092655029 0.949893478455 0.949303274786 0.004105131603949267 0.002080927275442792
1.5 0.5668091867437841 0.599684099132 0.799888446923 0.003670923018138811 0.002205187270684879
